       ACQUISITION_TIME_UTC, ACQUISITION_TIME_SCET, LAST_EVENT, COMMANDED_TEST_MODE, COMMANDED_TEC_STATUS, COMMANDED_DETECTOR_STATUS, COMMANDED_TEC_TREF, COMMANDED_TEC_N_P, COMMANDED_TEC_N_I, COMMANDED_TEC_N_E, ANTI_WIND-UP_STATUS, ANTI_WIND-UP_METHOD, COMMANDED_TEC_N_SS, PE_ADDRESS, PE_ADDRESS_CONTENT, TEMPERATURE_FPA_1, TEMPERATURE_FPA_2, TEMPERATURE_PE, TEMPERATURE_FPA_PACKAGE, TEMPERATURE_STC_OPTICAL_BENCH, VOLTAGE_AT_3.3V, TEC_CURRENT
2020-12-14T21:54:05.051038Z,      672702843.777390,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.307282,     275.412897,              269.613088,                    268.773366,        3.258661,    0.048497
2020-12-14T21:54:06.050992Z,      672702844.777344,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.521011,              269.613088,                    268.773366,        3.258661,    0.046357
2020-12-14T21:54:07.051054Z,      672702845.777405,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.412897,              269.721162,                    268.773366,        3.258661,    0.047071
2020-12-14T21:54:08.050977Z,      672702846.777328,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.521011,              269.613088,                    268.773366,        3.258661,    0.050637
2020-12-14T21:54:09.051054Z,      672702847.777405,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.521011,              269.613088,                    268.773366,        3.258661,    0.048497
2020-12-14T21:54:10.050977Z,      672702848.777328,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.521011,              269.613088,                    268.665380,        3.258661,    0.046357
2020-12-14T21:54:11.051023Z,      672702849.777374,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.521011,              269.613088,                    268.773366,        3.258661,    0.047784
2020-12-14T21:54:12.050977Z,      672702850.777328,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.307282,     275.521011,              269.613088,                    268.773366,        3.258661,    0.050637
2020-12-14T21:54:13.051023Z,      672702851.777374,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.521011,              269.613088,                    268.773366,        3.258661,    0.048497
2020-12-14T21:54:14.050962Z,      672702852.777313,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.521011,              269.613088,                    268.773366,        3.258661,    0.046357
2020-12-14T21:54:15.051038Z,      672702853.777390,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.521011,              269.613088,                    268.773366,        3.258661,    0.047784
2020-12-14T21:54:16.050992Z,      672702854.777344,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     275.521011,              269.613088,                    268.773366,        3.258661,    0.050637
2020-12-14T21:54:17.050977Z,      672702855.777328,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.521011,              269.613088,                    268.773366,        3.258661,    0.048497
2020-12-14T21:54:18.050901Z,      672702856.777252,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.521011,              269.613088,                    268.773366,        3.258661,    0.046357
2020-12-14T21:54:19.050931Z,      672702857.777283,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.521011,              269.613088,                    268.773366,        3.258661,    0.047784
2020-12-14T21:54:20.051008Z,      672702858.777359,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.521011,              269.613088,                    268.773366,        3.258661,    0.050637
2020-12-14T21:54:21.050992Z,      672702859.777344,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.521011,              269.613088,                    268.773366,        3.258661,    0.048497
2020-12-14T21:54:22.050931Z,      672702860.777283,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.521011,              269.613088,                    268.773366,        3.258661,    0.052777
2020-12-14T21:54:23.050886Z,      672702861.777237,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     275.521011,              269.613088,                    268.773366,        3.258661,    0.047784
2020-12-14T21:54:24.050931Z,      672702862.777283,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.521011,              269.613088,                    268.773366,        3.258661,    0.050637
2020-12-14T21:54:25.050886Z,      672702863.777237,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.521011,              269.613088,                    268.773366,        3.258661,    0.048497
2020-12-14T21:54:26.050870Z,      672702864.777222,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.521011,              269.613088,                    268.773366,        3.258661,    0.047071
2020-12-14T21:54:27.050962Z,      672702865.777313,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.629125,              269.613088,                    268.773366,        3.258661,    0.047071
2020-12-14T21:54:28.050931Z,      672702866.777283,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.307282,     275.629125,              269.613088,                    268.773366,        3.258661,    0.050637
2020-12-14T21:54:29.050916Z,      672702867.777267,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.629125,              269.613088,                    268.773366,        3.258661,    0.048497
2020-12-14T21:54:30.050886Z,      672702868.777237,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.629125,              269.613088,                    268.773366,        3.258661,    0.046357
2020-12-14T21:54:31.050931Z,      672702869.777283,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.629125,              269.721162,                    268.773366,        3.258661,    0.047784
2020-12-14T21:54:32.050962Z,      672702870.777313,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     275.629125,              269.721162,                    268.773366,        3.258661,    0.057057
2020-12-14T21:54:33.050916Z,      672702871.777267,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.629125,              269.613088,                    268.773366,        3.258661,    0.048497
2020-12-14T21:54:34.050916Z,      672702872.777267,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.629125,              269.613088,                    268.773366,        3.258661,    0.046357
2020-12-14T21:54:35.050855Z,      672702873.777206,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.629125,              269.613088,                    268.773366,        3.258661,    0.047071
2020-12-14T21:54:36.050931Z,      672702874.777283,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.629125,              269.613088,                    268.773366,        3.258661,    0.050637
2020-12-14T21:54:37.050855Z,      672702875.777206,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.629125,              269.613088,                    268.773366,        3.258661,    0.048497
2020-12-14T21:54:38.050931Z,      672702876.777283,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.629125,              269.613088,                    268.773366,        3.258661,    0.047071
2020-12-14T21:54:39.050794Z,      672702877.777145,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.629125,              269.721162,                    268.773366,        3.258661,    0.047784
2020-12-14T21:54:40.050901Z,      672702878.777252,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.629125,              269.613088,                    268.773366,        3.258661,    0.050637
2020-12-14T21:54:41.050824Z,      672702879.777176,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.629125,              269.613088,                    268.773366,        3.258661,    0.048497
2020-12-14T21:54:42.050885Z,      672702880.777237,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.629125,              269.613088,                    268.773366,        3.258661,    0.047071
2020-12-14T21:54:43.050824Z,      672702881.777176,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.629125,              269.613088,                    268.773366,        3.258661,    0.047784
2020-12-14T21:54:44.050885Z,      672702882.777237,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.629125,              269.613088,                    268.773366,        3.258661,    0.049924
2020-12-14T21:54:45.050824Z,      672702883.777176,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.629125,              269.613088,                    268.773366,        3.258661,    0.048497
2020-12-14T21:54:46.050885Z,      672702884.777237,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.629125,              269.721162,                    268.773366,        3.258661,    0.046357
2020-12-14T21:54:47.050779Z,      672702885.777130,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.737239,              269.613088,                    268.773366,        3.258661,    0.047071
2020-12-14T21:54:48.050916Z,      672702886.777267,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     275.737239,              269.613088,                    268.773366,        3.258661,    0.050637
2020-12-14T21:54:49.050855Z,      672702887.777206,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.629125,              269.613088,                    268.773366,        3.258661,    0.048497
2020-12-14T21:54:50.050855Z,      672702888.777206,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.737239,              269.613088,                    268.773366,        3.258661,    0.046357
2020-12-14T21:54:51.050885Z,      672702889.777237,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.737239,              269.721162,                    268.773366,        3.258661,    0.047071
2020-12-14T21:54:52.050855Z,      672702890.777206,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     275.737239,              269.613088,                    268.773366,        3.258661,    0.057057
2020-12-14T21:54:53.050809Z,      672702891.777161,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.737239,              269.613088,                    268.773366,        3.258661,    0.054917
2020-12-14T21:54:54.050870Z,      672702892.777222,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     275.737239,              269.721162,                    268.773366,        3.258661,    0.046357
2020-12-14T21:54:55.050824Z,      672702893.777176,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     275.737239,              269.613088,                    268.773366,        3.258661,    0.047784
2020-12-14T21:54:56.050870Z,      672702894.777222,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.307282,     275.737239,              269.613088,                    268.773366,        3.258661,    0.050637
2020-12-14T21:54:57.050794Z,      672702895.777145,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.307282,     275.737239,              269.613088,                    268.773366,        3.258661,    0.048497
2020-12-14T21:54:58.050870Z,      672702896.777222,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.737239,              269.721162,                    268.773366,        3.258661,    0.052777
2020-12-14T21:54:59.050763Z,      672702897.777115,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.737239,              269.613088,                    268.773366,        3.258661,    0.047071
2020-12-14T21:55:00.050855Z,      672702898.777206,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.737239,              269.721162,                    268.773366,        3.258661,    0.050637
2020-12-14T21:55:01.050779Z,      672702899.777130,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.737239,              269.613088,                    268.773366,        3.258661,    0.048497
2020-12-14T21:55:02.050824Z,      672702900.777176,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     275.737239,              269.613088,                    268.773366,        3.258661,    0.047071
2020-12-14T21:55:03.050779Z,      672702901.777130,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     275.737239,              269.613088,                    268.773366,        3.258661,    0.047784
2020-12-14T21:55:04.050779Z,      672702902.777130,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.737239,              269.721162,                    268.773366,        3.258661,    0.050637
2020-12-14T21:55:05.050763Z,      672702903.777115,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.737239,              269.613088,                    268.773366,        3.258661,    0.048497
2020-12-14T21:55:06.050748Z,      672702904.777100,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.737239,              269.721162,                    268.773366,        3.258661,    0.046357
2020-12-14T21:55:07.050779Z,      672702905.777130,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.737239,              269.613088,                    268.773366,        3.258661,    0.053490
2020-12-14T21:55:08.050748Z,      672702906.777100,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.845353,              269.613088,                    268.773366,        3.258661,    0.049924
2020-12-14T21:55:09.050794Z,      672702907.777145,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     275.845353,              269.613088,                    268.773366,        3.258661,    0.056343
2020-12-14T21:55:10.050748Z,      672702908.777100,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.845353,              269.721162,                    268.773366,        3.258661,    0.049210
2020-12-14T21:55:11.050794Z,      672702909.777145,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.845353,              269.613088,                    268.773366,        3.258661,    0.047071
2020-12-14T21:55:12.050733Z,      672702910.777084,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.845353,              269.721162,                    268.773366,        3.258661,    0.056343
2020-12-14T21:55:13.050748Z,      672702911.777100,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.845353,              269.721162,                    268.773366,        3.258661,    0.049924
2020-12-14T21:55:14.050763Z,      672702912.777115,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.845353,              269.613088,                    268.773366,        3.258661,    0.055630
2020-12-14T21:55:15.050748Z,      672702913.777100,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.845353,              269.721162,                    268.773366,        3.258661,    0.047071
2020-12-14T21:55:16.050595Z,      672702914.776947,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.845353,              269.721162,                    268.773366,        3.258661,    0.050637
2020-12-14T21:55:17.050733Z,      672702915.777084,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.845353,              269.721162,                    268.773366,        3.258661,    0.049924
2020-12-14T21:55:18.050687Z,      672702916.777039,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.845353,              269.721162,                    268.773366,        3.258661,    0.049210
2020-12-14T21:55:19.050763Z,      672702917.777115,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.845353,              269.721162,                    268.773366,        3.258661,    0.047071
2020-12-14T21:55:20.050702Z,      672702918.777054,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.845353,              269.721162,                    268.773366,        3.258661,    0.046357
2020-12-14T21:55:21.050763Z,      672702919.777115,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.845353,              269.721162,                    268.773366,        3.258661,    0.049924
2020-12-14T21:55:22.050687Z,      672702920.777039,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.845353,              269.721162,                    268.773366,        3.258661,    0.049210
2020-12-14T21:55:23.050748Z,      672702921.777100,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.845353,              269.721162,                    268.773366,        3.258661,    0.047071
2020-12-14T21:55:24.050641Z,      672702922.776993,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     275.845353,              269.721162,                    268.773366,        3.258661,    0.046357
2020-12-14T21:55:25.050732Z,      672702923.777084,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     275.845353,              269.613088,                    268.773366,        3.258661,    0.049924
2020-12-14T21:55:26.050641Z,      672702924.776993,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.307282,     275.845353,              269.721162,                    268.773366,        3.258661,    0.049210
2020-12-14T21:55:27.050748Z,      672702925.777100,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.307282,     275.845353,              269.721162,                    268.773366,        3.258661,    0.047071
2020-12-14T21:55:28.050656Z,      672702926.777008,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.845353,              269.721162,                    268.773366,        3.258661,    0.046357
2020-12-14T21:55:29.050671Z,      672702927.777023,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.953467,              269.613088,                    268.773366,        3.258661,    0.049924
2020-12-14T21:55:30.050732Z,      672702928.777084,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.845353,              269.721162,                    268.773366,        3.258661,    0.049210
2020-12-14T21:55:31.050702Z,      672702929.777054,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.953467,              269.613088,                    268.773366,        3.258661,    0.053490
2020-12-14T21:55:32.050641Z,      672702930.776993,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.845353,              269.721162,                    268.773366,        3.258661,    0.046357
2020-12-14T21:55:33.050717Z,      672702931.777069,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.953467,              269.721162,                    268.773366,        3.258661,    0.049924
2020-12-14T21:55:34.050641Z,      672702932.776993,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.953467,              269.721162,                    268.773366,        3.258661,    0.049210
2020-12-14T21:55:35.050702Z,      672702933.777054,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     275.953467,              269.721162,                    268.773366,        3.258661,    0.053490
2020-12-14T21:55:36.050656Z,      672702934.777008,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.953467,              269.721162,                    268.773366,        3.258661,    0.046357
2020-12-14T21:55:37.050702Z,      672702935.777054,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     275.953467,              269.721162,                    268.773366,        3.258661,    0.049924
2020-12-14T21:55:38.050702Z,      672702936.777054,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.953467,              269.721162,                    268.773366,        3.258661,    0.049210
2020-12-14T21:55:39.050549Z,      672702937.776901,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.953467,              269.721162,                    268.773366,        3.258661,    0.047071
2020-12-14T21:55:40.050641Z,      672702938.776993,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.953467,              269.721162,                    268.773366,        3.258661,    0.046357
2020-12-14T21:55:41.050641Z,      672702939.776993,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.307282,     275.953467,              269.721162,                    268.773366,        3.258661,    0.049924
2020-12-14T21:55:42.050641Z,      672702940.776993,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.953467,              269.721162,                    268.773366,        3.258661,    0.049210
2020-12-14T21:55:43.050702Z,      672702941.777054,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.953467,              269.721162,                    268.773366,        3.258661,    0.047071
2020-12-14T21:55:44.050595Z,      672702942.776947,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     275.953467,              269.721162,                    268.773366,        3.258661,    0.052064
2020-12-14T21:55:45.050656Z,      672702943.777008,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     275.953467,              269.721162,                    268.773366,        3.258661,    0.049924
2020-12-14T21:55:46.050595Z,      672702944.776947,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     275.953467,              269.721162,                    268.773366,        3.258661,    0.049210
